instantly_lead_id,email,first_name,last_name,company_name,website,phone,personalization,custom_variables
01a0bcc8-2136-7cf9-a32f-a04dcc11bf55,contact@tooeasy.fr,TP,nan,TP Réalisations,tprealisations.fr,nan,nan,"{""firstName"": ""TP"", ""lastName"": ""nan"", ""companyName"": ""TP R\u00e9alisations"", ""naf"": ""nan"", ""city"": ""Saint-Marcel-l\u00e8s-Valence"", ""link"": """", ""type"": ""Road construction company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Soci\u00e9t\u00e9 de travaux publics"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Road construction company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/g2ssXB?email=contact%40tooeasy.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/g2ssXB"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/g2ssXB?email=contact%40tooeasy.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/g2ssXB""}"
01a0bcc8-2136-7cf9-a32f-a04e3fce4671,drome.assainissement26@orange.fr,Drôme,nan,Drôme Assainissement SARL,dromeassainissement.com,nan,nan,"{""firstName"": ""Dr\u00f4me"", ""lastName"": ""nan"", ""companyName"": ""Dr\u00f4me Assainissement SARL"", ""naf"": ""nan"", ""city"": ""Saint-Marcel-l\u00e8s-Valence"", ""link"": """", ""type"": ""Road construction company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Soci\u00e9t\u00e9 de travaux publics"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Road construction company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/UKRm4j?email=drome.assainissement26%40orange.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/UKRm4j"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/UKRm4j?email=drome.assainissement26%40orange.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/UKRm4j""}"
01a0bcc8-2136-7cf9-a32f-a04f43b110f7,contact@grtp-terrassement.fr,GRTP,nan,GRTP Terrassement,grtp-terrassement.fr,nan,nan,"{""firstName"": ""GRTP"", ""lastName"": ""nan"", ""companyName"": ""GRTP Terrassement"", ""naf"": ""nan"", ""city"": ""Saulce-sur-Rh\u00f4ne"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company, Sanitation service, Utility contractor"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/HEezSv?email=contact%40grtp-terrassement.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/HEezSv"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/HEezSv?email=contact%40grtp-terrassement.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/HEezSv""}"
01a0bcc8-2136-7cf9-a32f-a050f1fdea5d,douette.terrassement@gmail.com,Douette,nan,Douette Terrassement,douette-terrassement.fr,nan,nan,"{""firstName"": ""Douette"", ""lastName"": ""nan"", ""companyName"": ""Douette Terrassement"", ""naf"": ""nan"", ""city"": ""Malissard"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/7h6C98?email=douette.terrassement%40gmail.com"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/7h6C98"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/7h6C98?email=douette.terrassement%40gmail.com"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/7h6C98""}"
01a0bcc8-2136-7cf9-a32f-a051faaed74d,bonnardel.tp@wanadoo.fr,BONNARDEL,nan,BONNARDEL TP,bonnardel26.com,nan,nan,"{""firstName"": ""BONNARDEL"", ""lastName"": ""nan"", ""companyName"": ""BONNARDEL TP"", ""naf"": ""nan"", ""city"": ""Alixan"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de VRD"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company, Utility contractor, Garden, Gravel pit, Housing development, Quarry, Sanitation service, Swimming pool"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/25su5A?email=bonnardel.tp%40wanadoo.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/25su5A"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/25su5A?email=bonnardel.tp%40wanadoo.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/25su5A""}"
01a0bcc8-2136-7cf9-a32f-a05270dab34d,trtp26@hotmail.fr,TRTP,nan,TRTP Tardy Raphaël,trtp26.fr,nan,nan,"{""firstName"": ""TRTP"", ""lastName"": ""nan"", ""companyName"": ""TRTP Tardy Rapha\u00ebl"", ""naf"": ""nan"", ""city"": ""Charpey"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/bvKsK3?email=trtp26%40hotmail.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/bvKsK3"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/bvKsK3?email=trtp26%40hotmail.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/bvKsK3""}"
01a0bcc8-2136-7cf9-a32f-a0534ee4c950,chabeaudiestephane24@orange.fr,ATC24,nan,ATC24,atc24.fr,nan,nan,"{""firstName"": ""ATC24"", ""lastName"": ""nan"", ""companyName"": ""ATC24"", ""naf"": ""nan"", ""city"": ""Bussac"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/06GWUy?email=chabeaudiestephane24%40orange.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/06GWUy"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/06GWUy?email=chabeaudiestephane24%40orange.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/06GWUy""}"
01a0bcc8-2136-7cf9-a32f-a0548ddb41dd,info@montastier.fr,Montastier,nan,Montastier SA,montastier.fr,nan,nan,"{""firstName"": ""Montastier"", ""lastName"": ""nan"", ""companyName"": ""Montastier SA"", ""naf"": ""nan"", ""city"": ""Le Bugue"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/EhXv9B?email=info%40montastier.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/EhXv9B"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/EhXv9B?email=info%40montastier.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/EhXv9B""}"
01a0bcc8-2136-7cf9-a32f-a0565cec0efe,dupuy.fils@wanadoo.fr,Dupuy,nan,Dupuy & Fils,dupuyfils.com,nan,nan,"{""firstName"": ""Dupuy"", ""lastName"": ""nan"", ""companyName"": ""Dupuy & Fils"", ""naf"": ""nan"", ""city"": ""St Privat en P\u00e9rigord"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Soci\u00e9t\u00e9 de travaux publics"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company, Agricultural service, Building materials supplier, Crop grower, Road construction company, Forestry service, Sand & gravel supplier, Sanitation service, Trucking company, Utility contractor"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/Co6Lve?email=dupuy.fils%40wanadoo.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/Co6Lve"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/Co6Lve?email=dupuy.fils%40wanadoo.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/Co6Lve""}"
01a0bcc8-2136-7cf9-a32f-a057c8d17cd3,etp.estardier@wanadoo.fr,SAS,nan,SAS E.T.P. Estardier,etpestardier.com,nan,nan,"{""firstName"": ""SAS"", ""lastName"": ""nan"", ""companyName"": ""SAS E.T.P. Estardier"", ""naf"": ""nan"", ""city"": ""Saint-L\u00e9on-sur-V\u00e9z\u00e8re"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/4Zmn8L?email=etp.estardier%40wanadoo.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/4Zmn8L"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/4Zmn8L?email=etp.estardier%40wanadoo.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/4Zmn8L""}"
01a0bcc8-2136-7cf9-a32f-a0580a062899,contact@stde-dordogne.fr,STDE,nan,STDE,stde-dordogne.fr,nan,nan,"{""firstName"": ""STDE"", ""lastName"": ""nan"", ""companyName"": ""STDE"", ""naf"": ""nan"", ""city"": ""Siorac-de-Rib\u00e9rac"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/XstEUE?email=contact%40stde-dordogne.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/XstEUE"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/XstEUE?email=contact%40stde-dordogne.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/XstEUE""}"
01a0bcc8-2136-7cf9-a32f-a05a9f1c7685,tpcoulon@hotmail.fr,Travaux,nan,Travaux Publics Coulon,tpcoulon.fr,nan,nan,"{""firstName"": ""Travaux"", ""lastName"": ""nan"", ""companyName"": ""Travaux Publics Coulon"", ""naf"": ""nan"", ""city"": ""Saint-R\u00e9my-en-Rollat"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/RvozA9?email=tpcoulon%40hotmail.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/RvozA9"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/RvozA9?email=tpcoulon%40hotmail.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/RvozA9""}"
01a0bcc8-2136-7cf9-a32f-a05be9234ca6,raymond.yannick@sfr.fr,Raymond,nan,Raymond Yannick Bernard,terrassement-raymond.com/%3futm_medium%3dreferral%26utm_source%3dgmb%26utm_campaign%3dlnk-gmb,nan,nan,"{""firstName"": ""Raymond"", ""lastName"": ""nan"", ""companyName"": ""Raymond Yannick Bernard"", ""naf"": ""nan"", ""city"": ""Saint-Genest"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/eHDYTG?email=raymond.yannick%40sfr.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/eHDYTG"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/eHDYTG?email=raymond.yannick%40sfr.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/eHDYTG""}"
01a0bcc8-2136-7cf9-a32f-a05c0e2bfa70,antoine.boudot@orange.fr,Boudot,nan,Boudot TP,boudot-tp.fr,nan,nan,"{""firstName"": ""Boudot"", ""lastName"": ""nan"", ""companyName"": ""Boudot TP"", ""naf"": ""nan"", ""city"": ""Sancoins"", ""link"": """", ""type"": ""Road construction company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Soci\u00e9t\u00e9 de travaux publics"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Road construction company, Building materials store"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/Ka9WqA?email=antoine.boudot%40orange.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/Ka9WqA"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/Ka9WqA?email=antoine.boudot%40orange.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/Ka9WqA""}"
01a0bcc8-2136-7cf9-a32f-a05dec1bdfe1,info@c-toucom.com,Cbd,nan,Cbd Environnement,cbd-environnement.fr,nan,nan,"{""firstName"": ""Cbd"", ""lastName"": ""nan"", ""companyName"": ""Cbd Environnement"", ""naf"": ""nan"", ""city"": ""Yzeure"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company, Agricultural service"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/Nr8H8a?email=info%40c-toucom.com"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/Nr8H8a"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/Nr8H8a?email=info%40c-toucom.com"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/Nr8H8a""}"
01a0bcc8-2136-7cf9-a32f-a05e673cdc7b,createrre.billy@gmail.com,SARL,nan,SARL CREATERRE,createrre-auvergne.com,nan,nan,"{""firstName"": ""SARL"", ""lastName"": ""nan"", ""companyName"": ""SARL CREATERRE"", ""naf"": ""nan"", ""city"": ""Billy"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/avxTDa?email=createrre.billy%40gmail.com"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/avxTDa"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/avxTDa?email=createrre.billy%40gmail.com"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/avxTDa""}"
01a0bcc8-2136-7cf9-a32f-a05f23fe97b3,youri_amiens@yahoo.fr,MARC,nan,MARC Terrassement 86,marc-terrassement.fr,nan,nan,"{""firstName"": ""MARC"", ""lastName"": ""nan"", ""companyName"": ""MARC Terrassement 86"", ""naf"": ""nan"", ""city"": ""Thur\u00e9"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/vVSQjc?email=youri_amiens%40yahoo.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/vVSQjc"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/vVSQjc?email=youri_amiens%40yahoo.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/vVSQjc""}"
01a0bcc8-2136-7cf9-a32f-a060b4860cbe,contact@etp-goudronnage.fr,ETP,nan,ETP Goudronnage,etp-goudronnage.fr,nan,nan,"{""firstName"": ""ETP"", ""lastName"": ""nan"", ""companyName"": ""ETP Goudronnage"", ""naf"": ""nan"", ""city"": ""Toulon"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company, Construction company, Road construction company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/kQepIm?email=contact%40etp-goudronnage.fr"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/kQepIm"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/kQepIm?email=contact%40etp-goudronnage.fr"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/kQepIm""}"
01a0bcc8-2136-7cf9-a32f-a06195e71148,comptabilite.kamtika@gmail.com,KAMTIKA,nan,KAMTIKA TP - Terrassement et VRD,kamtika-tp.fr,nan,nan,"{""firstName"": ""KAMTIKA"", ""lastName"": ""nan"", ""companyName"": ""KAMTIKA TP - Terrassement et VRD"", ""naf"": ""nan"", ""city"": ""Toulon"", ""link"": """", ""type"": ""Earth works company"", ""niche"": ""TERRASSEMENT"", ""siren"": ""nan"", ""siret"": ""nan"", ""statut"": ""NOTBOOKED"", ""service"": ""Terrassement / VRD"", ""category"": ""Entreprise de terrassement"", ""effectif"": ""nan"", ""subniche"": ""Terrassement / VRD (France)"", ""subtypes"": ""Earth works company"", ""lead_score"": ""nan"", ""jum_segment"": ""b2b"", ""confirm_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/WeheSM?email=comptabilite.kamtika%40gmail.com"", ""tracking_url"": """", ""status_filter"": ""valid"", ""annee_creation"": ""nan"", ""forme_juridique"": ""nan"", ""chiffre_affaires"": ""nan"", ""tranche_effectif"": ""nan"", ""taille_entreprise"": ""nan"", ""reservation_jum_link"": ""https://www.hercule.dev/reservation/btp/WeheSM"", ""reservation_agence_link"": """", ""confirmation_agence_link"": ""https://www.hercule.dev/confirm-reservation-jum.html/WeheSM?email=comptabilite.kamtika%40gmail.com"", ""comptable_delivery_segment"": ""b2b"", ""reservation_entreprise_link"": ""https://www.hercule.dev/reservation/btp/WeheSM""}"
