instantly_lead_id,email,first_name,last_name,company_name,website,phone,personalization,custom_variables,Verification_Status
01a0b54e-b133-7f5e-bf42-ac138ba78916,contact@local.fr,Le,,Le drem's,ledrems.fr,,,"{""firstName"": ""Le"", ""companyName"": ""Le drem's"", ""naf"": """", ""city"": ""Douvrin"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Catch All
01a0b54e-e65f-716a-ad54-ec5373d21593,contact@hrz.fr,Restaurant,,Restaurant Le Bistrot,lestelsia.com/fr/gastronomie/le-bistrot.html,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Le Bistrot"", ""naf"": """", ""city"": ""Saint-Sylvestre-sur-Lot"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Brasserie"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54e-f729-7acd-a6c0-128df453b9b5,contact@adgensee.com,Christophe,,Christophe Comes,restaurant-galinette.com/le-chef,,,"{""firstName"": ""Christophe"", ""companyName"": ""Christophe Comes"", ""naf"": """", ""city"": ""Perpignan"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""Restaurant gastronomique"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-00ae-7f6d-b96a-67526ccbd419,contact@ibsnetwork.fr,La,,La Table De Michel Dussau,la-table-agen.com,,,"{""firstName"": ""La"", ""companyName"": ""La Table De Michel Dussau"", ""naf"": """", ""city"": ""Agen"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Catch All
01a0b54f-02f3-7fef-943c-5a769fcd0297,contact@l-impertinent.fr,Restaurant,,Restaurant L'Impertinent,l-impertinent.fr,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant L'Impertinent"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""Restaurant gastronomique"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique, Restaurant fran\u00e7ais, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a77cd926c03,contact@epicerie-objets.fr,Restaurant,,Restaurant MARLOE BIARRITZ,marloe-biarritz.fr,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant MARLOE BIARRITZ"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant fran\u00e7ais, \u00c9picerie, Restaurant gastronomique"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a78e95db08b,restaurant@marius-btz.com,Restaurant,,Restaurant Marius Biarritz,marius-biarritz.com,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Marius Biarritz"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a79c1b214e9,contact@lalchimie-biarritz.fr,L'Alchimie,,L'Alchimie,lalchimie-biarritz.fr,,,"{""firstName"": ""L'Alchimie"", ""companyName"": ""L'Alchimie"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a7ad0dc4dd3,contact@limperatrice-biarritz.fr,L’Impératrice,,L’Impératrice Biarritz,limperatrice-biarritz.fr,,,"{""firstName"": ""L\u2019Imp\u00e9ratrice"", ""companyName"": ""L\u2019Imp\u00e9ratrice Biarritz"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Bar \u00e0 cocktails, Bar \u00e0 vin"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a7b49c5cbe9,direction.restaurant@tonichotel.net,LMB,,LMB Biarritz Restaurant,lmb-restaurant.fr,,,"{""firstName"": ""LMB"", ""companyName"": ""LMB Biarritz Restaurant"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, H\u00f4tel, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a7cfaab54d6,contact@nynjas.com,La,,La Table de Michel,latabledemichel.fr,,,"{""firstName"": ""La"", ""companyName"": ""La Table de Michel"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a7e6084afed,contact@restaurant-leonie.com,Léonie,,Léonie : Restaurant traditionnel Biarritz,restaurant-biarritz-leonie.com,,,"{""firstName"": ""L\u00e9onie"", ""companyName"": ""L\u00e9onie : Restaurant traditionnel Biarritz"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a7fb7ab03cb,biarritzcontact@ahpe-restaurant.fr,Ahpe,,Ahpe,ahpe-restaurant.fr,,,"{""firstName"": ""Ahpe"", ""companyName"": ""Ahpe"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a80ba3517e0,capferret@rocseven.com,Restaurant,,Restaurant Roc Seven Biarritz,fahrenheitseven.com/les-destinations/roc-seven-biarritz.html,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Roc Seven Biarritz"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a8153c08db0,holly_rickards@kiawahresort.com,La,,La Rotonde,hyatt.com/unbound-collection/fr-fr/biqub-hotel-du-palais-biarritz/dining,,,"{""firstName"": ""La"", ""companyName"": ""La Rotonde"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a82d276f7e0,communication@hotelwindsorbiarritz.com,Chez,,Chez Eugénie Biarritz,chezeugeniebiarritz.com,,,"{""firstName"": ""Chez"", ""companyName"": ""Chez Eug\u00e9nie Biarritz"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Bistro, Bar \u00e0 cocktails, Restaurant de poisson, Restaurant de fruits de mer, Restaurant v\u00e9g\u00e9tarien"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a83ee59fcd4,domiguiroy@gmail.com,Restaurant,,Restaurant LTB-La Table Basque Studio-Hôtel,restaurant-ltb-biarritz.com,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant LTB-La Table Basque Studio-H\u00f4tel"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant basque"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""Restaurant basque"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant basque, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a84e1692b12,maisonplaisir64@gmail.com,Maison,,Maison plaisir,maisonplaisirbiarritz.com,,,"{""firstName"": ""Maison"", ""companyName"": ""Maison plaisir"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Restaurant brunch, Bar \u00e0 cocktails"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a85aab26bfd,ce.0641823j@ac-bordeaux.fr,Restaurant,,Restaurant Biarritz Atlantique - Lycée Hôtelier,ecolehotelierebiarritz.fr/hotel-et-restaurant,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Biarritz Atlantique - Lyc\u00e9e H\u00f4telier"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Catch All
01a0b54f-02f3-7fef-943c-5a865433ce95,reservations@hotelsilhouette.com,Restaurant,,Restaurant Jardin Silhouette,hotel-silhouette-biarritz.com,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Jardin Silhouette"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Salon de th\u00e9"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
01a0b54f-02f3-7fef-943c-5a87dc593978,aude.locatelli75@gmail.com,ZOU,,ZOU - cuisine méditerranéenne,zou-biarritz.com,,,"{""firstName"": ""ZOU"", ""companyName"": ""ZOU - cuisine m\u00e9diterran\u00e9enne"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a8876fc8f67,communication@legarage-biarritz.fr,Le,,Le Restaurant du Garage,hotel-garage-biarritz.fr/neo-bistrot,,,"{""firstName"": ""Le"", ""companyName"": ""Le Restaurant du Garage"", ""naf"": """", ""city"": ""Biarritz"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-02f3-7fef-943c-5a893ca24173,lambassadedesterroirs@gmail.com,L'Ambassade,,L'Ambassade des Terroirs,lambassadedesterroirs.fr,,,"{""firstName"": ""L'Ambassade"", ""companyName"": ""L'Ambassade des Terroirs"", ""naf"": """", ""city"": ""Gennevilliers"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-05f4-7463-96d2-056a1f4e9729,homvinbelle@gmail.com,L'Auberge,,L'Auberge de la Roseraie,aubergedelaroseraie.com,,,"{""firstName"": ""L'Auberge"", ""companyName"": ""L'Auberge de la Roseraie"", ""naf"": """", ""city"": ""Gennevilliers"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-05f4-7463-96d2-056bedec57e3,reservation@restaurant-alchimiste.fr,L',,L' Alchimiste,restaurant-alchimiste.fr,,,"{""firstName"": ""L'"", ""companyName"": ""L' Alchimiste"", ""naf"": """", ""city"": ""Gennevilliers"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Restaurant de hamburgers, Restaurant m\u00e9diterran\u00e9en"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-05f4-7463-96d2-056c2c5bfd03,contact@rosette-restaurant.fr,Rosette,,Rosette,rosette-restaurant.fr,,,"{""firstName"": ""Rosette"", ""companyName"": ""Rosette"", ""naf"": """", ""city"": ""Clichy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bistro, Restaurant fran\u00e7ais, Cuisine fran\u00e7aise moderne"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Invalid
