instantly_lead_id,email,first_name,last_name,company_name,website,phone,personalization,custom_variables,Verification_Status
01a0b54f-16f4-7221-86a6-0b63d962c4ac,magasetph@hotmail.fr,L'Esquisse,,L'Esquisse,esquisse-annecy.fr,,,"{""firstName"": ""L'Esquisse"", ""companyName"": ""L'Esquisse"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-16f4-7221-86a6-0b6417a9fcb9,lahaut.annecy@gmail.com,Là-Haut,,Là-Haut,la-haut-restaurant.fr,,,"{""firstName"": ""L\u00e0-Haut"", ""companyName"": ""L\u00e0-Haut"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-16f4-7221-86a6-0b65dbc3b7a3,info@hotel-lepelican.fr,Restaurant,,Restaurant Ô Bon Bec,hotel-lepelican.fr/o-bon-bec-1239,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant \u00d4 Bon Bec"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-16f4-7221-86a6-0b66dd3f54b9,contact@antorestaurant.fr,Anto,,Anto,antorestaurant.fr,,,"{""firstName"": ""Anto"", ""companyName"": ""Anto"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-16f4-7221-86a6-0b672c797b69,racines.annecy@gmail.com,Origines,,Origines,origines-annecy.fr/fr,,,"{""firstName"": ""Origines"", ""companyName"": ""Origines"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""Restaurant gastronomique"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-16f4-7221-86a6-0b6815bcb093,p.droux@lestresoms.com,La,,La Rotonde des Trésoms,lestresoms.com/fr/page/restaurant-gastronomique-annecy.24586.html,,,"{""firstName"": ""La"", ""companyName"": ""La Rotonde des Tr\u00e9soms"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""Restaurant gastronomique"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Catch All
01a0b54f-16f4-7221-86a6-0b69cfd6fef7,manger@choralrestaurant.com,Choral,,Choral,choralrestaurant.com,,,"{""firstName"": ""Choral"", ""companyName"": ""Choral"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-16f4-7221-86a6-0b6a81b3b23d,contact@yoann-conte.com,Hôtel,,Hôtel et Restaurant La Maison Bleue,yoann-conte.com,,,"{""firstName"": ""H\u00f4tel"", ""companyName"": ""H\u00f4tel et Restaurant La Maison Bleue"", ""naf"": """", ""city"": ""Veyrier-du-Lac"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""h\u00f4tels"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Catch All
01a0b54f-16f4-7221-86a6-0b6b70a718ea,admin@webies.fr,Chez,,Chez Ingalls,chezingalls.fr,,,"{""firstName"": ""Chez"", ""companyName"": ""Chez Ingalls"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Brasserie"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Brasserie, Restaurant fran\u00e7ais, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Catch All
01a0b54f-1912-7d3b-bb5e-d023d94fed22,bistrosauvage@gmail.com,Bistro,,Bistro Sauvage,bistrosauvage.com,,,"{""firstName"": ""Bistro"", ""companyName"": ""Bistro Sauvage"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Bistro, Restaurant brunch, Bar \u00e0 cocktails, Bar avec musique live, Restaurant v\u00e9g\u00e9tarien, Karaok\u00e9 vid\u00e9o, Cave \u00e0 vins"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0249351292a,restaurant@bouchon-eric.com,Le,,Le Bouchon Eric,bouchon-eric.com,,,"{""firstName"": ""Le"", ""companyName"": ""Le Bouchon Eric"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant de cuisine traditionnelle, Cuisine europ\u00e9enne, Restaurant fran\u00e7ais, Restaurant de viande, Cuisine fran\u00e7aise moderne"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d025ecba2424,reception@perebise.com,Restaurant,,Restaurant gastronomique Jean Sulpice,perebise.com/restaurant-jean-sulpice,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant gastronomique Jean Sulpice"", ""naf"": """", ""city"": ""Talloires-Montmin"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d026e6bdfbb2,ebouillon74@gmail.com,Le,,Le Bouillon,lebouillon-annecy.fr,,,"{""firstName"": ""Le"", ""companyName"": ""Le Bouillon"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Bistro, Brasserie, Cuisine fran\u00e7aise moderne, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d027db2b3949,closduchateau@orange.fr,Le,,Le Clos du Château,le-clos-du-chateau.com,,,"{""firstName"": ""Le"", ""companyName"": ""Le Clos du Ch\u00e2teau"", ""naf"": """", ""city"": ""Pringy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant gastronomique, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d02c66116ae1,traiteur@l3g-groupe.com,Les,,Les Quatre Gourmets,les4gourmets.com,,,"{""firstName"": ""Les"", ""companyName"": ""Les Quatre Gourmets"", ""naf"": """", ""city"": ""Annecy"", ""type"": ""Restaurant italien"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant italien"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d02d5930b290,contact@coutanceaularochelle.com,Christopher,,Christopher Coutanceau,christophercoutanceau.com,,,"{""firstName"": ""Christopher"", ""companyName"": ""Christopher Coutanceau"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique, Restaurant de poisson, Restaurant fran\u00e7ais, Restaurant de fruits de mer"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d02edd689a21,saveursdanslr@gmail.com,Saveurs,,Saveurs Dans L'R,saveursdanslr.fr,,,"{""firstName"": ""Saveurs"", ""companyName"": ""Saveurs Dans L'R"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d02f60e82719,charlotte.troi@hotmail.fr,Opaline,,Opaline,restaurantopaline.com,,,"{""firstName"": ""Opaline"", ""companyName"": ""Opaline"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d03253a6710f,contact@restaurant-le-mail.com,Restaurant,,Restaurant Le Mail - La Rochelle,restaurant-le-mail.com,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Le Mail - La Rochelle"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d03309d431fd,lafleurdesel.larochelle@hotmail.fr,La,,La Fleur de Sel,lafleurdesel-larochelle.com,,,"{""firstName"": ""La"", ""companyName"": ""La Fleur de Sel"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Bar, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d03496d2c598,contact@host-restaurant.fr,HOST,,HOST,host-restaurant.fr,,,"{""firstName"": ""HOST"", ""companyName"": ""HOST"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant gastronomique, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d03551741841,sasperlebleue17@gmail.com,Pier,,Pier Cuisine Terre & Mer,piercuisineterreetmer.com,,,"{""firstName"": ""Pier"", ""companyName"": ""Pier Cuisine Terre & Mer"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Cuisine fran\u00e7aise moderne"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Cuisine fran\u00e7aise moderne, Bar \u00e0 cocktails, Restaurant de poisson"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0383ca5630a,arthur.jacquier@yahoo.com,Le,,Le Maillon - Restaurant La rochelle,restaurantlemaillon-larochelle.fr/le-maillon,,,"{""firstName"": ""Le"", ""companyName"": ""Le Maillon - Restaurant La rochelle"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais, Traiteur, Restaurant de cuisine traditionnelle, Restaurant familial, Restaurant de poisson, Restaurant de cuisine fusion, Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0394766f9bf,tech@202-ecommerce.com,LE,,LE TOUT DU CRU - LA ROCHELLE,tdclr.fr,,,"{""firstName"": ""LE"", ""companyName"": ""LE TOUT DU CRU - LA ROCHELLE"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant de fruits de mer"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant de fruits de mer"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Catch All
01a0b54f-1912-7d3b-bb5e-d03aedef0735,lardoisedescloutiers@gmail.com,L'Ardoise,,L'Ardoise des Cloutiers,lardoise-des-cloutiers.fr,,,"{""firstName"": ""L'Ardoise"", ""companyName"": ""L'Ardoise des Cloutiers"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant fran\u00e7ais"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d03ba459cfe4,reservations.iseolarochelle@gmail.com,Iséo,,Iséo,iseo-larochelle.fr,,,"{""firstName"": ""Is\u00e9o"", ""companyName"": ""Is\u00e9o"", ""naf"": """", ""city"": ""La Rochelle"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant fran\u00e7ais, Restaurant tha\u00ef"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d03d95baa227,restaurant@lucascarton.fr,Lucas,,Lucas Carton,lucascarton.com,,,"{""firstName"": ""Lucas"", ""companyName"": ""Lucas Carton"", ""naf"": """", ""city"": ""Paris"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""Restaurant gastronomique"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique, Bistro, Restaurant fran\u00e7ais, Brasserie"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d03e39d09ba9,lalozerette@wanadoo.fr,La,,La Lozerette,lalozerette.com,,,"{""firstName"": ""La"", ""companyName"": ""La Lozerette"", ""naf"": """", ""city"": ""B\u00e9dou\u00e8s-Cocur\u00e8s"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, Restaurant fran\u00e7ais, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d04064d85cb3,reservation@cyrilattrazic.fr,Restaurant,,Restaurant Cyril Attrazic,cyrilattrazic.fr,,,"{""firstName"": ""Restaurant"", ""companyName"": ""Restaurant Cyril Attrazic"", ""naf"": """", ""city"": ""Peyre en Aubrac"", ""type"": ""Restaurant gastronomique"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant gastronomique"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d041d812c40c,lauzoustal48@gmail.com,Lauz'oustal,,Lauz'oustal,lauzoustal48.fr,,,"{""firstName"": ""Lauz'oustal"", ""companyName"": ""Lauz'oustal"", ""naf"": """", ""city"": ""Montrodat"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Chambre d'h\u00f4tes, Restaurant fran\u00e7ais"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0422f454135,vincent.cebelieu058@orange.fr,Le,,Le Relais de L'Espinas,lerelaisdelespinas.org,,,"{""firstName"": ""Le"", ""companyName"": ""Le Relais de L'Espinas"", ""naf"": """", ""city"": ""Ventalon en C\u00e9vennes"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Espace de coworking, Centre culturel, Restaurant fran\u00e7ais, Espace Internet"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0434bb2e00e,contact@larbreapain-hotel.fr,L'Arbre,,L'Arbre à pain Boutique hôtel Restaurant,larbreapain-hotel.fr,,,"{""firstName"": ""L'Arbre"", ""companyName"": ""L'Arbre \u00e0 pain Boutique h\u00f4tel Restaurant"", ""naf"": """", ""city"": ""Altier"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0452bfbb50d,auberge-du-radal@wanadoo.fr,Auberge,,Auberge du Radal,aubergeduradal.com,,,"{""firstName"": ""Auberge"", ""companyName"": ""Auberge du Radal"", ""naf"": """", ""city"": ""Les Salces"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Bar, G\u00eete, Restaurant fran\u00e7ais, Chambre d'h\u00f4tes"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0469ba3d6a3,accueil@domainedebarres.com,Domaine,,Domaine de Barres,domainedebarres.com,,,"{""firstName"": ""Domaine"", ""companyName"": ""Domaine de Barres"", ""naf"": """", ""city"": ""Langogne"", ""type"": ""H\u00f4tel"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": """", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""H\u00f4tel, Brasserie, G\u00eete, Restaurant fran\u00e7ais, Parcours de golf, Restaurant gastronomique, Spa, Institut de spa et bien-\u00eatre"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d0485bd6df30,lestroissoleils@wanadoo.fr,Les,,Les Trois Soleils de Montal,3soleils.fr,,,"{""firstName"": ""Les"", ""companyName"": ""Les Trois Soleils de Montal"", ""naf"": """", ""city"": ""Saint-Jean-Lespinasse"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant, Restaurant fran\u00e7ais, H\u00f4tel"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
01a0b54f-1912-7d3b-bb5e-d049f77d428c,latabledecharrou@gmail.com,La,,La Table de Charrou,latabledecharrou.com,,,"{""firstName"": ""La"", ""companyName"": ""La Table de Charrou"", ""naf"": """", ""city"": ""Limogne-en-Quercy"", ""type"": ""Restaurant"", ""niche"": ""Restaurants ind\u00e9pendants (France)"", ""siren"": """", ""siret"": """", ""service"": ""Restauration"", ""category"": ""restaurants"", ""effectif"": """", ""subniche"": ""Restaurants ind\u00e9pendants (France)"", ""subtypes"": ""Restaurant"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",Valid
